DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,TARGET_TIME
2022-08-06 12:15:00,Water Ride,247.0,0,25,315.0,,645.0,2022-08-06 14:15:00
2020-01-16 10:15:00,Flying Coaster,756.0,0,5,375.0,,495.0,2020-01-16 12:15:00
2022-07-15 17:15:00,Flying Coaster,756.0,0,10,15.0,,345.0,2022-07-15 19:15:00
2021-07-22 18:15:00,Water Ride,247.0,0,20,,,,2021-07-22 20:15:00
2019-11-14 15:30:00,Flying Coaster,756.0,0,15,90.0,-210.0,210.0,2019-11-14 17:30:00
2022-07-17 19:45:00,Water Ride,247.0,0,15,-135.0,,195.0,2022-07-17 21:45:00
2022-07-26 18:15:00,Water Ride,247.0,0,30,-45.0,,285.0,2022-07-26 20:15:00
2022-03-20 14:30:00,Pirate Ship,306.0,0,40,,,,2022-03-20 16:30:00
2021-11-14 17:30:00,Water Ride,247.0,0,30,,,,2021-11-14 19:30:00
2022-02-22 12:15:00,Flying Coaster,756.0,0,20,,,,2022-02-22 14:15:00
2021-11-18 19:00:00,Flying Coaster,756.0,0,5,,,,2021-11-18 21:00:00
2022-02-04 13:45:00,Pirate Ship,153.0,0,15,,,,2022-02-04 15:45:00
2021-10-15 16:00:00,Water Ride,247.0,0,20,,,,2021-10-15 18:00:00
2019-10-21 13:15:00,Flying Coaster,756.0,0,50,255.0,-45.0,525.0,2019-10-21 15:15:00
2020-08-15 12:30:00,Water Ride,247.0,0,25,,,,2020-08-15 14:30:00
2021-09-09 17:30:00,Water Ride,247.0,0,15,,,,2021-09-09 19:30:00
2022-03-17 10:30:00,Pirate Ship,153.0,0,35,,,,2022-03-17 12:30:00
2020-02-24 16:00:00,Water Ride,247.0,0,45,60.0,,240.0,2020-02-24 18:00:00
2020-07-26 13:00:00,Flying Coaster,756.0,0,30,,,,2020-07-26 15:00:00
2022-07-28 17:15:00,Water Ride,247.0,0,20,15.0,,345.0,2022-07-28 19:15:00
2022-07-30 19:00:00,Water Ride,247.0,0,20,-90.0,,240.0,2022-07-30 21:00:00
2020-10-11 12:15:00,Pirate Ship,276.25,0,25,,,,2020-10-11 14:15:00
2021-12-25 13:30:00,Pirate Ship,301.75,0,20,,,,2021-12-25 15:30:00
2019-05-25 18:30:00,Water Ride,247.0,0,20,-60.0,,270.0,2019-05-25 20:30:00
2019-12-22 12:45:00,Flying Coaster,756.0,0,25,255.0,-45.0,555.0,2019-12-22 14:45:00
2019-06-30 15:45:00,Flying Coaster,756.0,0,40,105.0,,435.0,2019-06-30 17:45:00
2021-08-01 18:15:00,Flying Coaster,756.0,0,5,,,,2021-08-01 20:15:00
2020-02-16 10:30:00,Pirate Ship,153.0,0,50,390.0,,570.0,2020-02-16 12:30:00
2021-11-21 10:30:00,Water Ride,230.533,1,10,,,,2021-11-21 12:30:00
2019-08-04 12:30:00,Flying Coaster,756.0,0,20,300.0,,630.0,2019-08-04 14:30:00
2019-11-04 15:30:00,Flying Coaster,756.0,0,5,120.0,,210.0,2019-11-04 17:30:00
2021-11-18 16:15:00,Pirate Ship,127.5,0,45,,,,2021-11-18 18:15:00
2021-08-09 15:15:00,Pirate Ship,280.5,0,35,,,,2021-08-09 17:15:00
2021-08-09 13:15:00,Pirate Ship,280.5,0,25,,,,2021-08-09 15:15:00
2019-12-26 10:15:00,Pirate Ship,267.75,0,15,405.0,105.0,705.0,2019-12-26 12:15:00
2021-07-27 14:00:00,Water Ride,247.0,0,15,,,,2021-07-27 16:00:00
2021-08-13 09:30:00,Pirate Ship,112.2,0,15,,,,2021-08-13 11:30:00
2021-10-22 12:00:00,Pirate Ship,306.0,0,40,,,,2021-10-22 14:00:00
2020-03-01 11:15:00,Pirate Ship,170.0,0,60,345.0,,525.0,2020-03-01 13:15:00
2021-10-15 14:00:00,Pirate Ship,284.75,0,15,,,,2021-10-15 16:00:00
2019-07-23 18:15:00,Water Ride,224.5,0,25,-45.0,,285.0,2019-07-23 20:15:00
2022-07-20 19:30:00,Pirate Ship,204.0,0,40,-120.0,,210.0,2022-07-20 21:30:00
2021-06-22 10:15:00,Water Ride,247.0,0,10,,,,2021-06-22 12:15:00
2019-09-28 19:00:00,Flying Coaster,756.0,0,45,-90.0,-390.0,180.0,2019-09-28 21:00:00
2019-12-28 18:30:00,Flying Coaster,756.0,0,30,-90.0,-390.0,210.0,2019-12-28 20:30:00
2020-07-11 15:45:00,Flying Coaster,756.0,0,5,,,,2020-07-11 17:45:00
2021-12-15 11:30:00,Water Ride,247.0,0,25,,,,2021-12-15 13:30:00
2018-10-25 16:45:00,Water Ride,202.0,0,35,45.0,-275.0,315.0,2018-10-25 18:45:00
2018-12-26 18:15:00,Flying Coaster,756.0,0,35,-75.0,-385.0,225.0,2018-12-26 20:15:00
2021-07-01 17:45:00,Pirate Ship,280.5,0,15,,,,2021-07-01 19:45:00
2019-09-16 17:00:00,Flying Coaster,756.0,0,20,30.0,,210.0,2019-09-16 19:00:00
2018-10-13 17:15:00,Water Ride,224.5,0,30,15.0,-305.0,285.0,2018-10-13 19:15:00
2022-05-01 14:30:00,Flying Coaster,756.0,0,35,180.0,,510.0,2022-05-01 16:30:00
2020-01-02 10:45:00,Water Ride,247.0,0,40,375.0,75.0,675.0,2020-01-02 12:45:00
2021-08-12 19:00:00,Water Ride,247.0,0,25,,,,2021-08-12 21:00:00
2020-09-05 13:30:00,Water Ride,247.0,0,20,,,,2020-09-05 15:30:00
2018-10-20 19:30:00,Pirate Ship,267.75,0,30,-120.0,-440.0,150.0,2018-10-20 21:30:00
2021-09-01 17:15:00,Flying Coaster,756.0,0,20,,,,2021-09-01 19:15:00
2021-08-09 17:45:00,Flying Coaster,756.0,0,20,,,,2021-08-09 19:45:00
2020-07-19 17:00:00,Flying Coaster,756.0,0,10,,,,2020-07-19 19:00:00
2019-03-12 16:15:00,Water Ride,247.0,0,20,45.0,,195.0,2019-03-12 18:15:00
2019-01-01 10:00:00,Water Ride,247.0,0,5,420.0,110.0,720.0,2019-01-01 12:00:00
2019-09-04 12:00:00,Water Ride,247.0,0,25,330.0,,540.0,2019-09-04 14:00:00
2021-12-31 19:45:00,Flying Coaster,756.0,0,20,,,,2021-12-31 21:45:00
2021-06-17 12:30:00,Water Ride,247.0,0,10,,,,2021-06-17 14:30:00
2021-12-28 16:45:00,Water Ride,247.0,0,60,,,,2021-12-28 18:45:00
2019-09-07 19:45:00,Flying Coaster,756.0,0,20,-135.0,,135.0,2019-09-07 21:45:00
2020-02-08 11:15:00,Flying Coaster,756.0,0,35,345.0,,525.0,2020-02-08 13:15:00
2022-02-20 17:15:00,Flying Coaster,756.0,0,5,,,,2022-02-20 19:15:00
2018-10-11 09:45:00,Pirate Ship,153.0,0,20,465.0,145.0,615.0,2018-10-11 11:45:00
2020-07-28 16:15:00,Water Ride,247.0,0,15,,,,2020-07-28 18:15:00
2019-12-31 11:45:00,Flying Coaster,756.0,0,35,255.0,70.0,385.0,2019-12-31 13:45:00
2021-12-30 18:30:00,Flying Coaster,756.0,0,5,,,,2021-12-30 20:30:00
2022-03-30 11:00:00,Pirate Ship,153.0,0,30,,,,2022-03-30 13:00:00
2021-08-25 17:45:00,Water Ride,247.0,0,25,,,,2021-08-25 19:45:00
2021-07-02 13:00:00,Water Ride,247.0,0,10,,,,2021-07-02 15:00:00
2022-04-29 19:30:00,Flying Coaster,756.0,0,15,-120.0,,210.0,2022-04-29 21:30:00
2021-08-02 11:45:00,Pirate Ship,280.5,0,20,,,,2021-08-02 13:45:00
2020-09-11 12:00:00,Pirate Ship,119.0,0,5,,,,2020-09-11 14:00:00
2019-09-15 11:45:00,Flying Coaster,756.0,0,25,345.0,,555.0,2019-09-15 13:45:00
2020-09-06 17:45:00,Flying Coaster,756.0,0,5,,,,2020-09-06 19:45:00
2022-06-28 16:45:00,Water Ride,179.75,0,40,45.0,,375.0,2022-06-28 18:45:00
2021-06-22 10:15:00,Flying Coaster,630.0,0,15,,,,2021-06-22 12:15:00
2020-07-16 12:30:00,Pirate Ship,229.5,0,20,,,,2020-07-16 14:30:00
2020-10-20 16:15:00,Flying Coaster,756.0,0,25,,,,2020-10-20 18:15:00
2022-06-30 19:30:00,Pirate Ship,289.0,0,25,-120.0,,210.0,2022-06-30 21:30:00
2019-03-24 17:15:00,Water Ride,247.0,0,45,15.0,,165.0,2019-03-24 19:15:00
2019-08-05 09:45:00,Water Ride,164.667,0,5,465.0,,795.0,2019-08-05 11:45:00
2019-12-24 10:00:00,Water Ride,224.5,0,15,420.0,120.0,720.0,2019-12-24 12:00:00
2019-04-11 16:00:00,Flying Coaster,756.0,0,45,90.0,,360.0,2019-04-11 18:00:00
2019-10-17 12:45:00,Flying Coaster,756.0,0,15,285.0,-15.0,435.0,2019-10-17 14:45:00
2020-01-07 13:00:00,Flying Coaster,756.0,0,25,210.0,,300.0,2020-01-07 15:00:00
2022-08-14 19:15:00,Pirate Ship,276.25,0,40,-105.0,,225.0,2022-08-14 21:15:00
2020-09-10 15:15:00,Water Ride,247.0,0,10,,,,2020-09-10 17:15:00
2021-10-22 15:30:00,Flying Coaster,756.0,0,35,,,,2021-10-22 17:30:00
2022-04-24 11:00:00,Flying Coaster,756.0,0,15,390.0,,720.0,2022-04-24 13:00:00
2020-10-03 14:00:00,Water Ride,247.0,0,15,,,,2020-10-03 16:00:00
2018-11-08 10:00:00,Flying Coaster,756.0,0,5,450.0,,540.0,2018-11-08 12:00:00
2020-09-26 11:45:00,Water Ride,202.0,0,15,,,,2020-09-26 13:45:00
2019-12-01 18:15:00,Flying Coaster,756.0,0,5,-75.0,-375.0,165.0,2019-12-01 20:15:00
2021-11-23 15:30:00,Pirate Ship,153.0,0,20,,,,2021-11-23 17:30:00
2021-11-06 15:00:00,Water Ride,247.0,0,45,,,,2021-11-06 17:00:00
2021-07-01 17:45:00,Flying Coaster,756.0,0,30,,,,2021-07-01 19:45:00
2020-09-25 10:30:00,Pirate Ship,51.0,0,5,,,,2020-09-25 12:30:00
2021-09-28 16:45:00,Flying Coaster,630.0,0,15,,,,2021-09-28 18:45:00
2019-04-05 10:30:00,Water Ride,224.5,0,5,420.0,,690.0,2019-04-05 12:30:00
2022-05-06 10:30:00,Flying Coaster,756.0,0,5,420.0,,750.0,2022-05-06 12:30:00
2022-06-14 17:15:00,Pirate Ship,297.5,0,15,15.0,,345.0,2022-06-14 19:15:00
2021-12-16 14:45:00,Flying Coaster,756.0,0,15,,,,2021-12-16 16:45:00
2019-03-08 13:45:00,Flying Coaster,756.0,0,40,195.0,,345.0,2019-03-08 15:45:00
2019-10-15 13:15:00,Flying Coaster,756.0,0,30,255.0,-45.0,405.0,2019-10-15 15:15:00
2022-03-20 14:30:00,Flying Coaster,756.0,0,30,,,,2022-03-20 16:30:00
2022-03-05 18:30:00,Flying Coaster,756.0,0,10,,,,2022-03-05 20:30:00
2022-07-23 15:00:00,Pirate Ship,306.0,0,30,150.0,,480.0,2022-07-23 17:00:00
2020-10-04 14:45:00,Water Ride,247.0,0,10,,,,2020-10-04 16:45:00
2022-07-07 09:30:00,Flying Coaster,630.0,0,5,480.0,,810.0,2022-07-07 11:30:00
2022-03-27 18:45:00,Pirate Ship,301.75,0,35,,,,2022-03-27 20:45:00
2020-08-29 10:30:00,Water Ride,247.0,0,15,,,,2020-08-29 12:30:00
2018-10-07 11:30:00,Pirate Ship,278.8,0,20,360.0,40.0,570.0,2018-10-07 13:30:00
2022-04-25 16:45:00,Pirate Ship,301.75,0,25,45.0,,375.0,2022-04-25 18:45:00
2022-04-02 15:30:00,Flying Coaster,756.0,0,35,120.0,,450.0,2022-04-02 17:30:00
2018-10-24 11:00:00,Water Ride,202.0,0,25,390.0,70.0,660.0,2018-10-24 13:00:00
2022-07-26 11:00:00,Water Ride,247.0,0,25,390.0,,720.0,2022-07-26 13:00:00
2022-08-09 17:30:00,Flying Coaster,756.0,0,15,0.0,,330.0,2022-08-09 19:30:00
2021-07-25 18:30:00,Water Ride,247.0,0,20,,,,2021-07-25 20:30:00
2021-12-25 13:30:00,Water Ride,247.0,0,45,,,,2021-12-25 15:30:00
2021-07-06 09:45:00,Pirate Ship,102.0,0,10,,,,2021-07-06 11:45:00
2022-05-21 17:00:00,Water Ride,247.0,0,30,30.0,,360.0,2022-05-21 19:00:00
2019-01-02 17:15:00,Water Ride,224.5,0,40,-15.0,-325.0,285.0,2019-01-02 19:15:00
2021-06-25 10:00:00,Flying Coaster,630.0,0,10,,,,2021-06-25 12:00:00
2020-08-15 15:45:00,Water Ride,247.0,0,20,,,,2020-08-15 17:45:00
2018-10-26 18:30:00,Water Ride,202.0,0,25,-60.0,-380.0,210.0,2018-10-26 20:30:00
2019-12-25 17:15:00,Water Ride,247.0,0,15,-15.0,-315.0,285.0,2019-12-25 19:15:00
2022-06-30 16:15:00,Pirate Ship,289.0,0,40,75.0,,405.0,2022-06-30 18:15:00
2021-09-02 17:45:00,Pirate Ship,306.0,0,25,,,,2021-09-02 19:45:00
2021-07-12 17:30:00,Pirate Ship,224.4,0,25,,,,2021-07-12 19:30:00
2021-07-18 11:30:00,Flying Coaster,756.0,0,40,,,,2021-07-18 13:30:00
2021-12-10 19:15:00,Water Ride,247.0,0,40,,,,2021-12-10 21:15:00
2022-07-23 20:00:00,Water Ride,247.0,0,20,-150.0,,180.0,2022-07-23 22:00:00
2021-08-16 17:15:00,Flying Coaster,756.0,0,20,,,,2021-08-16 19:15:00
2022-06-28 12:00:00,Water Ride,247.0,0,25,330.0,,660.0,2022-06-28 14:00:00
2021-10-26 10:45:00,Water Ride,247.0,0,40,,,,2021-10-26 12:45:00
2022-05-10 18:30:00,Water Ride,247.0,0,35,-60.0,,270.0,2022-05-10 20:30:00
2020-08-05 13:30:00,Water Ride,247.0,0,25,,,,2020-08-05 15:30:00
2021-06-27 12:30:00,Flying Coaster,756.0,0,30,,,,2021-06-27 14:30:00
2022-05-06 10:30:00,Water Ride,247.0,0,25,420.0,,750.0,2022-05-06 12:30:00
2020-02-11 14:00:00,Water Ride,247.0,0,20,180.0,,300.0,2020-02-11 16:00:00
2021-11-21 10:30:00,Pirate Ship,153.0,0,30,,,,2021-11-21 12:30:00
2022-07-14 17:30:00,Pirate Ship,272.0,0,10,0.0,,330.0,2022-07-14 19:30:00
2021-12-30 14:00:00,Water Ride,247.0,0,45,,,,2021-12-30 16:00:00
2020-02-29 14:00:00,Flying Coaster,756.0,0,60,180.0,,420.0,2020-02-29 16:00:00
2022-04-20 20:30:00,Pirate Ship,131.75,0,35,-180.0,,150.0,2022-04-20 22:30:00
2022-05-21 17:00:00,Pirate Ship,301.75,0,35,30.0,,360.0,2022-05-21 19:00:00
2019-09-03 10:45:00,Flying Coaster,756.0,0,5,405.0,,615.0,2019-09-03 12:45:00
2021-08-21 18:30:00,Pirate Ship,280.5,0,30,,,,2021-08-21 20:30:00
2021-11-18 19:00:00,Pirate Ship,148.75,0,25,,,,2021-11-18 21:00:00
2019-03-08 10:45:00,Flying Coaster,756.0,0,40,375.0,,525.0,2019-03-08 12:45:00
2022-07-25 20:00:00,Water Ride,247.0,0,20,-150.0,,180.0,2022-07-25 22:00:00
2019-12-30 11:30:00,Flying Coaster,756.0,0,40,330.0,30.0,630.0,2019-12-30 13:30:00
2021-06-24 10:30:00,Flying Coaster,630.0,0,15,,,,2021-06-24 12:30:00
2022-06-15 18:00:00,Pirate Ship,148.75,0,20,-30.0,,300.0,2022-06-15 20:00:00
2022-05-24 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,2022-05-24 22:30:00
2019-04-02 17:45:00,Water Ride,247.0,0,10,-15.0,,255.0,2019-04-02 19:45:00
2022-07-27 15:15:00,Flying Coaster,100.8,13,35,135.0,,465.0,2022-07-27 17:15:00
2021-12-19 19:00:00,Flying Coaster,756.0,0,5,,,,2021-12-19 21:00:00
2020-02-08 14:15:00,Flying Coaster,756.0,0,25,165.0,,345.0,2020-02-08 16:15:00
2021-12-29 15:15:00,Pirate Ship,301.75,0,50,,,,2021-12-29 17:15:00
2019-09-29 13:30:00,Flying Coaster,756.0,0,10,240.0,-60.0,450.0,2019-09-29 15:30:00
2021-09-10 17:30:00,Flying Coaster,630.0,0,5,,,,2021-09-10 19:30:00
2020-10-19 17:30:00,Pirate Ship,280.5,0,35,,,,2020-10-19 19:30:00
2019-02-17 14:15:00,Water Ride,247.0,0,20,165.0,,285.0,2019-02-17 16:15:00
2020-10-09 09:30:00,Flying Coaster,724.5,0,5,,,,2020-10-09 11:30:00
2018-10-24 14:00:00,Water Ride,202.0,0,30,210.0,-110.0,480.0,2018-10-24 16:00:00
2022-07-11 12:15:00,Flying Coaster,756.0,0,30,315.0,,645.0,2022-07-11 14:15:00
2019-05-18 11:45:00,Water Ride,247.0,0,25,345.0,,675.0,2019-05-18 13:45:00
2019-05-20 20:00:00,Flying Coaster,346.5,0,20,-150.0,,180.0,2019-05-20 22:00:00
2021-09-10 17:30:00,Water Ride,247.0,0,10,,,,2021-09-10 19:30:00
2018-10-16 13:00:00,Pirate Ship,250.75,0,20,270.0,-50.0,420.0,2018-10-16 15:00:00
2022-05-06 18:15:00,Water Ride,247.0,0,40,-45.0,,285.0,2022-05-06 20:15:00
2022-02-11 11:00:00,Flying Coaster,756.0,0,5,,,,2022-02-11 13:00:00
2021-07-19 12:45:00,Flying Coaster,756.0,0,30,,,,2021-07-19 14:45:00
2022-05-11 12:30:00,Pirate Ship,153.0,0,45,300.0,,630.0,2022-05-11 14:30:00
2021-12-24 17:45:00,Water Ride,247.0,0,25,,,,2021-12-24 19:45:00
2021-08-13 18:15:00,Pirate Ship,305.15,0,35,,,,2021-08-13 20:15:00
2022-02-28 10:15:00,Pirate Ship,153.0,0,60,,,,2022-02-28 12:15:00
2019-06-28 18:45:00,Water Ride,247.0,0,20,-75.0,,255.0,2019-06-28 20:45:00
2022-05-05 20:45:00,Flying Coaster,756.0,0,5,-195.0,,135.0,2022-05-05 22:45:00
2019-02-20 15:30:00,Water Ride,224.5,0,30,90.0,,210.0,2019-02-20 17:30:00
2022-03-20 17:30:00,Water Ride,247.0,0,15,,,,2022-03-20 19:30:00
2019-02-10 15:15:00,Flying Coaster,378.0,0,25,105.0,,225.0,2019-02-10 17:15:00
2022-01-14 20:15:00,Flying Coaster,630.0,0,5,,,,2022-01-14 22:15:00
2022-04-23 13:30:00,Water Ride,247.0,0,35,240.0,,570.0,2022-04-23 15:30:00
2021-06-23 16:45:00,Flying Coaster,756.0,0,30,,,,2021-06-23 18:45:00
2020-02-17 10:30:00,Water Ride,247.0,0,15,390.0,,570.0,2020-02-17 12:30:00
2021-12-07 19:45:00,Water Ride,247.0,0,40,,,,2021-12-07 21:45:00
2021-08-28 14:00:00,Water Ride,247.0,0,30,,,,2021-08-28 16:00:00
2021-07-13 17:30:00,Flying Coaster,756.0,0,5,,,,2021-07-13 19:30:00
2020-09-21 14:30:00,Pirate Ship,119.0,0,15,,,,2020-09-21 16:30:00
2019-12-31 11:45:00,Pirate Ship,280.5,0,40,255.0,70.0,385.0,2019-12-31 13:45:00
2020-09-27 17:00:00,Flying Coaster,756.0,0,5,,,,2020-09-27 19:00:00
2019-11-08 12:00:00,Flying Coaster,756.0,0,5,300.0,0.0,420.0,2019-11-08 14:00:00
2021-07-25 13:15:00,Pirate Ship,280.5,0,15,,,,2021-07-25 15:15:00
2022-07-26 15:15:00,Flying Coaster,756.0,0,35,135.0,,465.0,2022-07-26 17:15:00
2019-07-28 18:15:00,Water Ride,247.0,0,15,-45.0,,285.0,2019-07-28 20:15:00
2021-11-09 10:45:00,Pirate Ship,153.0,0,30,,,,2021-11-09 12:45:00
2020-07-25 17:00:00,Flying Coaster,756.0,0,25,,,,2020-07-25 19:00:00
2021-08-28 14:00:00,Flying Coaster,756.0,0,30,,,,2021-08-28 16:00:00
2019-09-06 18:30:00,Flying Coaster,756.0,0,25,-60.0,,150.0,2019-09-06 20:30:00
2020-02-29 14:00:00,Water Ride,224.5,0,45,180.0,,420.0,2020-02-29 16:00:00
2021-12-23 19:00:00,Flying Coaster,756.0,0,10,,,,2021-12-23 21:00:00
2022-06-04 14:00:00,Water Ride,247.0,0,30,210.0,,540.0,2022-06-04 16:00:00
2021-07-26 13:15:00,Water Ride,247.0,0,20,,,,2021-07-26 15:15:00
2019-07-18 12:45:00,Flying Coaster,756.0,0,35,285.0,,615.0,2019-07-18 14:45:00
2020-08-10 11:15:00,Water Ride,247.0,0,20,,,,2020-08-10 13:15:00
2020-10-07 13:45:00,Water Ride,247.0,0,5,,,,2020-10-07 15:45:00
2022-02-11 11:00:00,Water Ride,247.0,0,30,,,,2022-02-11 13:00:00
2019-04-02 15:45:00,Water Ride,247.0,0,15,105.0,,375.0,2019-04-02 17:45:00
2022-06-01 19:15:00,Pirate Ship,306.0,0,30,-105.0,,225.0,2022-06-01 21:15:00
2022-01-28 15:00:00,Pirate Ship,153.0,0,25,,,,2022-01-28 17:00:00
2022-03-06 16:45:00,Pirate Ship,297.5,0,30,,,,2022-03-06 18:45:00
2022-07-03 10:45:00,Water Ride,247.0,0,15,405.0,,735.0,2022-07-03 12:45:00
2022-01-31 16:45:00,Water Ride,247.0,0,10,,,,2022-01-31 18:45:00
2020-03-09 11:30:00,Water Ride,247.0,0,20,330.0,,480.0,2020-03-09 13:30:00
2018-11-17 09:15:00,Flying Coaster,378.0,0,5,165.0,435.0,765.0,2018-11-17 11:15:00
2020-09-27 17:00:00,Pirate Ship,136.0,0,20,,,,2020-09-27 19:00:00
2020-10-01 15:30:00,Water Ride,247.0,0,5,,,,2020-10-01 17:30:00
2021-12-07 10:30:00,Water Ride,247.0,0,40,,,,2021-12-07 12:30:00
2021-09-25 18:45:00,Flying Coaster,756.0,0,50,,,,2021-09-25 20:45:00
2018-10-25 19:15:00,Water Ride,202.0,0,25,-105.0,-425.0,165.0,2018-10-25 21:15:00
2019-11-10 12:45:00,Flying Coaster,756.0,0,55,255.0,-45.0,495.0,2019-11-10 14:45:00
2022-02-18 15:45:00,Flying Coaster,756.0,0,10,,,,2022-02-18 17:45:00
2019-12-30 15:15:00,Pirate Ship,280.5,0,60,105.0,-195.0,405.0,2019-12-30 17:15:00
2022-07-18 13:00:00,Pirate Ship,272.0,0,30,270.0,,600.0,2022-07-18 15:00:00
2019-03-29 15:45:00,Water Ride,247.0,0,30,105.0,,255.0,2019-03-29 17:45:00
2021-12-12 15:00:00,Pirate Ship,301.75,0,50,,,,2021-12-12 17:00:00
2022-01-29 09:15:00,Water Ride,247.0,0,5,,,,2022-01-29 11:15:00
2020-09-14 10:45:00,Water Ride,224.5,0,5,,,,2020-09-14 12:45:00
2019-01-12 16:45:00,Flying Coaster,756.0,0,25,-15.0,,195.0,2019-01-12 18:45:00
2021-11-18 16:15:00,Flying Coaster,756.0,0,5,,,,2021-11-18 18:15:00
2022-07-03 10:45:00,Pirate Ship,306.0,0,25,405.0,,735.0,2022-07-03 12:45:00
2022-01-15 13:30:00,Pirate Ship,301.75,0,30,,,,2022-01-15 15:30:00
2019-10-13 17:15:00,Water Ride,230.533,1,30,15.0,-285.0,225.0,2019-10-13 19:15:00
2022-02-23 13:15:00,Water Ride,247.0,0,20,,,,2022-02-23 15:15:00
2020-02-13 15:15:00,Flying Coaster,756.0,0,5,105.0,,225.0,2020-02-13 17:15:00
2021-12-31 09:00:00,Flying Coaster,630.0,0,5,,,,2021-12-31 11:00:00
2019-12-29 12:30:00,Pirate Ship,280.5,0,50,270.0,-30.0,570.0,2019-12-29 14:30:00
2022-06-05 12:30:00,Water Ride,247.0,0,60,300.0,,630.0,2022-06-05 14:30:00
2020-10-25 14:30:00,Pirate Ship,267.75,0,15,,,,2020-10-25 16:30:00
2021-09-02 12:15:00,Water Ride,247.0,0,20,,,,2021-09-02 14:15:00
2021-07-06 09:45:00,Water Ride,82.3333,0,0,,,,2021-07-06 11:45:00
2020-10-16 09:30:00,Flying Coaster,756.0,0,5,,,,2020-10-16 11:30:00
2021-12-07 12:45:00,Flying Coaster,756.0,0,15,,,,2021-12-07 14:45:00
2019-05-27 17:00:00,Flying Coaster,378.0,0,60,30.0,,360.0,2019-05-27 19:00:00
2020-08-18 16:30:00,Flying Coaster,756.0,0,30,,,,2020-08-18 18:30:00
2022-02-26 17:00:00,Water Ride,247.0,0,45,,,,2022-02-26 19:00:00
2021-08-05 16:00:00,Flying Coaster,756.0,0,30,,,,2021-08-05 18:00:00
2022-02-13 17:45:00,Water Ride,247.0,0,15,,,,2022-02-13 19:45:00
2018-10-20 19:30:00,Flying Coaster,756.0,0,30,-120.0,-440.0,150.0,2018-10-20 21:30:00
